acct_num,date,product_code,cc_cri,del_days,postal,balance,premium,auth_limit,tm_on_book_month
5517,2014-01-31,10010,b,0,K2j1n1,45000,YES,1500,3
5518,2014-11-30,10010,c,0,E2j1n1,3000,YES,1500,10
5519,2014-01-31,10010,b,0,S2j1n1,3000,NO,7000,1
5520,2014-08-31,10010,e,0,E2j1n1,1000,YES,1500,3
5521,2014-02-28,10010,b,0,M2j1n1,1000,NO,7000,3
5522,2014-08-31,10010,c,0,X2j1n1,3000,NO,1500,35
5523,2014-02-28,10010,b,0,B2j1n1,2000,YES,1500,5
5524,2014-06-30,10010,e,0,N2j1n1,45000,NO,7000,10
5525,2013-08-31,10010,b,0,M2j1n1,2000,NO,1500,35
5526,2014-10-31,10010,c,0,X2j1n1,3000,YES,5000,10
5527,2014-02-28,10010,b,0,C2j1n1,2000,NO,7000,1
5528,2014-05-31,10017,c,0,P2j1n1,45000,NO,7000,5
5529,2014-09-30,10010,a,0,K2j1n1,3000,NO,1500,35
5530,2013-08-31,10010,a,0,P2j1n1,3000,YES,1500,5
5531,2014-01-31,10010,c,0,M2j1n1,3000,YES,5000,1
5532,2014-05-31,10010,a,0,A2j1n1,1000,YES,1500,10
5533,2014-08-31,10010,c,0,L2j1n1,45000,NO,5000,5
5534,2014-02-28,10010,c,0,M5A1n1,1000,NO,7000,5
5535,2014-06-30,10010,a,0,N2j1n1,45000,NO,1500,5
5536,2013-08-31,10010,c,0,E2j1n1,45000,YES,1500,3
5537,2014-06-30,10010,c,0,L2j1n1,2000,YES,1500,1
5538,2014-10-31,10017,b,0,V2j1n1,3000,NO,7000,1
5539,2014-09-30,10010,b,0,K2j1n1,2000,NO,7000,1
5540,2014-01-31,10010,e,0,T2j1n1,2000,YES,1500,10
5541,2014-12-31,10010,b,0,Y2j1n1,1000,NO,1500,35
5542,2013-08-31,10010,c,0,P2j1n1,2000,YES,1500,35
5543,2014-01-31,10010,c,0,R2j1n1,1000,YES,7000,10
5544,2014-03-31,10010,b,0,H2j1n1,1000,YES,7000,35
5545,2014-08-31,10017,b,0,M5B1n1,1000,NO,5000,1
5546,2014-05-31,10010,c,0,L2j1n1,2000,YES,5000,35
5547,2014-01-31,10010,c,0,M2j1n1,45000,YES,7000,38
5548,2013-08-31,10010,c,0,R2j1n1,3000,NO,5000,10
5549,2014-10-31,10010,b,40,J2j1n1,3000,YES,1500,38
5550,2014-04-30,10010,d,0,K2j1n1,45000,YES,5000,1
5551,2013-10-31,10010,e,95,M5A1n1,45000,YES,5000,10
5552,2013-08-31,10010,d,0,S2j1n1,1000,YES,7000,3
5553,2013-10-31,10010,c,0,K2j1n1,3000,NO,5000,3
5554,2014-11-30,10010,e,0,M5A1n1,45000,NO,1500,5
5555,2013-10-31,10010,a,0,M2j1n1,2000,YES,1500,10
5556,2014-02-28,10010,b,0,M5A1n1,3000,YES,7000,3
5557,2013-09-30,10010,e,0,B2j1n1,45000,NO,5000,3
5558,2014-01-31,10010,b,0,G2j1n1,45000,YES,7000,5
5559,2013-10-31,10010,b,0,X2j1n1,1000,NO,1500,10
5560,2014-10-31,10010,e,0,M2j1n1,45000,NO,1500,10
5561,2014-01-31,10010,d,0,M5B1n1,1000,NO,1500,35
5562,2013-08-31,10010,c,0,T2j1n1,1000,YES,5000,10
5563,2014-10-31,10010,d,0,M5A1n1,45000,NO,5000,1
5564,2014-01-31,10010,c,0,E2j1n1,3000,NO,1500,3
5565,2014-02-28,10010,d,0,A2j1n1,1000,YES,7000,5
5566,2014-10-31,10010,c,0,S2j1n1,3000,NO,7000,35
5567,2013-08-31,10010,e,0,X2j1n1,3000,YES,5000,1
5568,2014-01-31,10010,a,0,N2j1n1,2000,NO,1500,35
5569,2014-08-31,10010,e,0,L2j1n1,2000,YES,1500,38
5570,2014-11-30,10010,b,0,G2j1n1,2000,NO,5000,35
5571,2014-11-30,10010,a,0,S2j1n1,45000,NO,1500,35
5572,2014-03-31,10010,d,0,M5B1n1,3000,YES,1500,5
5573,2014-12-31,10010,c,0,X2j1n1,3000,YES,7000,3
5574,2013-08-31,10010,a,0,H2j1n1,45000,YES,1500,35
5575,2014-10-31,10010,c,0,M2j1n1,1000,NO,7000,38
5576,2013-10-31,10010,c,0,T2j1n1,45000,NO,5000,1
5577,2014-05-31,10010,a,0,N2j1n1,2000,YES,7000,1
5578,2014-03-31,10010,a,0,L2j1n1,3000,NO,1500,38
5579,2014-03-31,10010,a,0,A2j1n1,45000,NO,1500,38
5580,2014-11-30,10010,c,0,G2j1n1,3000,YES,7000,5
5581,2014-08-31,10010,c,0,R2j1n1,2000,NO,5000,3
5582,2013-09-30,10010,c,0,A2j1n1,3000,NO,5000,5
5583,2014-03-31,10017,a,0,A2j1n1,2000,YES,7000,10
5584,2014-06-30,10010,c,0,B2j1n1,45000,YES,7000,1
5585,2014-06-30,10010,c,0,S2j1n1,1000,NO,7000,3
5586,2014-10-31,10010,c,0,A2j1n1,2000,YES,1500,35
5587,2013-08-31,10010,b,0,A2j1n1,1000,YES,1500,10
5588,2013-08-31,10010,a,0,X2j1n1,3000,NO,7000,10
5589,2014-09-30,10010,b,0,A2j1n1,1000,NO,5000,5
5590,2014-11-30,10010,c,0,K2j1n1,2000,YES,5000,3
5591,2014-01-31,10010,a,0,X2j1n1,3000,NO,5000,35
5592,2014-07-31,10010,c,0,M2j1n1,2000,NO,5000,3
5593,2014-03-31,10010,e,0,S2j1n1,2000,NO,5000,38
5594,2014-11-30,10017,e,0,S2j1n1,1000,YES,5000,38
5595,2014-02-28,10017,c,0,X2j1n1,45000,YES,5000,1
5596,2014-04-30,10010,b,0,A2j1n1,2000,NO,7000,38
5597,2014-11-30,10010,c,0,J2j1n1,2000,NO,1500,38
5598,2014-11-30,10010,a,0,R2j1n1,3000,YES,5000,38
5599,2014-01-31,10010,c,0,K2j1n1,2000,NO,1500,1
5600,2014-08-31,10010,a,0,N2j1n1,45000,YES,1500,3
5601,2014-10-31,10010,d,0,B2j1n1,1000,YES,1500,35
5602,2013-08-31,10010,c,0,S2j1n1,3000,NO,7000,10
5603,2014-05-31,10010,a,0,M5A1n1,3000,YES,7000,1
5604,2014-08-31,10010,a,0,T2j1n1,3000,YES,5000,5
5605,2014-05-31,10010,a,0,K2j1n1,2000,NO,5000,3
5606,2014-07-31,10010,e,40,B2j1n1,2000,YES,5000,10
5607,2014-11-30,10010,c,0,M5A1n1,45000,YES,1500,3
5608,2014-01-31,10010,e,0,B2j1n1,2000,NO,5000,1
5609,2014-01-31,10010,c,0,R2j1n1,1000,NO,7000,5
5610,2014-06-30,10010,e,0,J2j1n1,1000,YES,1500,38
5611,2014-01-31,10010,a,0,T2j1n1,45000,NO,1500,3
5612,2014-12-31,10010,b,0,K2j1n1,3000,YES,1500,38
5613,2014-05-31,10010,a,0,X2j1n1,3000,YES,7000,38
5614,2014-04-30,10010,a,0,A2j1n1,3000,NO,5000,5
5615,2014-01-31,10010,c,0,N2j1n1,1000,NO,1500,35
5616,2014-11-30,10010,b,0,A2j1n1,1000,NO,1500,5
5617,2014-04-30,10010,b,0,E2j1n1,3000,YES,7000,38
5618,2014-08-31,10010,c,0,S2j1n1,1000,NO,7000,3
5619,2013-09-30,10010,d,0,C2j1n1,1000,YES,7000,35
5620,2014-07-31,10010,c,0,M5B1n1,45000,NO,5000,3
5621,2014-07-31,10017,d,0,H2j1n1,2000,NO,7000,5
5622,2014-11-30,10010,e,0,H2j1n1,2000,YES,7000,1
5623,2013-09-30,10010,c,0,L2j1n1,3000,NO,7000,5
5624,2014-01-31,10010,e,0,X2j1n1,2000,NO,1500,35
5625,2013-09-30,10010,c,40,M5B1n1,1000,NO,5000,10
5626,2013-09-30,10010,c,0,T2j1n1,1000,YES,5000,5
5627,2014-06-30,10010,b,0,K2j1n1,3000,YES,5000,35
5628,2014-03-31,10010,b,0,J2j1n1,2000,NO,7000,35
5629,2014-08-31,10010,e,0,K2j1n1,45000,NO,1500,10
5630,2014-04-30,10010,a,0,A2j1n1,2000,YES,7000,38
5631,2014-06-30,10010,c,0,R2j1n1,3000,YES,7000,10
5632,2014-03-31,10010,c,0,A2j1n1,3000,YES,5000,38
5633,2014-03-31,10010,d,0,S2j1n1,45000,YES,5000,38
5634,2014-03-31,10010,b,0,L2j1n1,1000,YES,7000,35
5635,2014-07-31,10010,c,0,C2j1n1,45000,NO,7000,3
5636,2014-09-30,10010,c,0,M5A1n1,45000,NO,1500,1
5637,2014-02-28,10010,c,0,X2j1n1,45000,NO,7000,38
5638,2014-09-30,10010,e,0,L2j1n1,1000,YES,5000,1
5639,2014-11-30,10010,d,0,C2j1n1,1000,NO,7000,5
5640,2014-10-31,10010,a,0,X2j1n1,2000,NO,7000,35
5641,2014-03-31,10010,a,0,A2j1n1,3000,YES,5000,5
5642,2014-05-31,10010,c,0,R2j1n1,2000,YES,5000,1
5643,2014-03-31,10010,b,0,R2j1n1,45000,YES,1500,3
5644,2014-02-28,10010,a,0,B2j1n1,2000,NO,5000,1
5645,2013-09-30,10010,a,0,S2j1n1,45000,YES,1500,1
5646,2014-05-31,10010,c,0,G2j1n1,45000,NO,7000,35
5647,2014-12-31,10010,c,0,H2j1n1,1000,NO,5000,35
5648,2014-01-31,10010,b,0,C2j1n1,3000,YES,1500,1
5649,2013-10-31,10010,c,0,T2j1n1,1000,YES,1500,35
5650,2014-12-31,10010,a,0,C2j1n1,45000,YES,5000,5
5651,2013-08-31,10010,a,0,A2j1n1,45000,NO,7000,1
5652,2014-05-31,10010,a,0,H2j1n1,2000,NO,1500,10
5653,2014-05-31,10010,a,0,C2j1n1,1000,YES,1500,5
5654,2014-09-30,10017,e,0,B2j1n1,3000,NO,7000,3
5655,2014-03-31,10010,b,0,J2j1n1,2000,NO,1500,35
5656,2014-08-31,10017,c,0,H2j1n1,3000,NO,1500,5
5657,2014-07-31,10010,b,0,M5B1n1,2000,NO,5000,5
5658,2014-07-31,10010,c,0,E2j1n1,2000,NO,7000,35
5659,2013-10-31,10017,b,0,M5B1n1,45000,YES,1500,3
5660,2014-09-30,10010,a,0,S2j1n1,1000,YES,5000,3
5661,2014-05-31,10010,c,0,C2j1n1,45000,YES,5000,10
5662,2014-10-31,10010,a,0,C2j1n1,1000,YES,5000,38
5663,2014-07-31,10010,e,0,J2j1n1,45000,NO,7000,5
5664,2014-07-31,10010,b,0,K2j1n1,3000,YES,7000,3
5665,2014-11-30,10017,b,0,C2j1n1,1000,YES,1500,10
5666,2014-05-31,10010,c,0,H2j1n1,3000,YES,5000,1
5667,2014-06-30,10010,b,0,X2j1n1,2000,NO,1500,5
5668,2013-10-31,10010,a,0,R2j1n1,45000,YES,7000,35
5669,2014-02-28,10010,d,0,T2j1n1,2000,NO,1500,1
5670,2014-01-31,10010,c,0,S2j1n1,3000,NO,1500,1
5671,2013-08-31,10017,a,0,Y2j1n1,1000,NO,1500,10
5672,2014-07-31,10010,b,0,H2j1n1,45000,NO,1500,1
5673,2014-07-31,10010,b,95,P2j1n1,2000,NO,1500,35
5674,2014-05-31,10010,c,0,M5A1n1,1000,NO,7000,38
5675,2013-09-30,10010,e,0,X2j1n1,2000,NO,5000,35
5676,2013-08-31,10010,d,0,R2j1n1,3000,YES,5000,35
5677,2014-12-31,10010,a,0,M2j1n1,1000,NO,5000,38
5678,2014-06-30,10010,c,0,E2j1n1,45000,NO,5000,1
5679,2014-02-28,10010,a,0,T2j1n1,2000,NO,5000,5
5680,2014-11-30,10010,c,0,T2j1n1,3000,NO,7000,38
5681,2014-02-28,10010,c,0,Y2j1n1,2000,YES,5000,3
5682,2014-01-31,10010,c,0,N2j1n1,45000,NO,7000,35
5683,2014-05-31,10010,e,0,M5B1n1,45000,YES,1500,5
5684,2014-11-30,10010,e,0,M2j1n1,45000,NO,7000,3
5685,2014-05-31,10010,a,0,M2j1n1,2000,NO,7000,10
5686,2014-10-31,10010,a,0,J2j1n1,3000,YES,5000,3
5687,2014-04-30,10010,c,0,A2j1n1,2000,NO,7000,3
5688,2014-03-31,10010,a,0,X2j1n1,1000,NO,5000,3
5689,2014-03-31,10010,c,0,M5A1n1,2000,YES,1500,3
5690,2013-09-30,10010,b,0,G2j1n1,2000,YES,7000,5
5691,2014-03-31,10010,c,0,N2j1n1,1000,YES,5000,3
5692,2014-02-28,10010,c,0,Y2j1n1,2000,YES,5000,1
5693,2014-02-28,10010,c,0,V2j1n1,2000,YES,1500,35
5694,2014-05-31,10010,b,0,M5A1n1,3000,NO,7000,3
5695,2014-11-30,10010,a,0,A2j1n1,3000,YES,1500,5
5696,2014-04-30,10010,e,0,S2j1n1,45000,YES,1500,1
5697,2014-10-31,10010,d,0,X2j1n1,45000,YES,7000,1
5698,2014-05-31,10010,c,0,C2j1n1,1000,YES,1500,38
5699,2013-09-30,10017,c,0,N2j1n1,1000,NO,1500,1
5700,2014-07-31,10010,c,0,G2j1n1,1000,NO,7000,35
5701,2014-07-31,10010,c,0,B2j1n1,2000,YES,7000,10
5702,2013-08-31,10017,b,0,L2j1n1,1000,YES,7000,10
5703,2013-08-31,10010,c,0,X2j1n1,3000,YES,5000,35
5704,2013-08-31,10010,d,0,M5B1n1,3000,YES,5000,10
5705,2013-10-31,10010,e,0,C2j1n1,45000,YES,1500,3
5706,2014-04-30,10010,c,0,M5B1n1,1000,YES,1500,3
5707,2014-07-31,10010,d,0,V2j1n1,3000,YES,1500,5
5708,2013-10-31,10010,b,0,G2j1n1,45000,NO,7000,3
5709,2013-10-31,10010,b,0,B2j1n1,2000,NO,1500,1
5710,2014-09-30,10010,d,0,M5B1n1,2000,NO,1500,3
5711,2014-12-31,10010,a,0,J2j1n1,1000,YES,1500,5
5712,2014-04-30,10010,b,0,N2j1n1,2000,NO,5000,10
5713,2014-03-31,10010,c,0,X2j1n1,2000,YES,5000,1
5714,2014-06-30,10010,c,0,M2j1n1,2000,YES,1500,38
5715,2014-04-30,10010,c,0,N2j1n1,1000,YES,7000,38
5716,2014-09-30,10017,d,0,T2j1n1,45000,NO,1500,3
5717,2014-01-31,10017,d,0,R2j1n1,2000,YES,7000,5
5718,2013-09-30,10010,c,0,T2j1n1,3000,YES,1500,35
5719,2013-10-31,10010,d,0,X2j1n1,1000,YES,7000,38
5720,2013-10-31,10010,d,0,H2j1n1,1000,YES,5000,38
5721,2013-09-30,10010,c,0,E2j1n1,2000,YES,1500,5
5722,2014-05-31,10010,c,0,E2j1n1,1000,YES,7000,38
5723,2013-09-30,10010,b,0,B2j1n1,45000,YES,7000,5
5724,2014-11-30,10010,a,0,X2j1n1,45000,YES,7000,10
5725,2014-09-30,10010,e,0,Y2j1n1,3000,NO,5000,1
5726,2014-04-30,10010,c,0,E2j1n1,2000,NO,5000,3
5727,2014-10-31,10010,a,0,X2j1n1,1000,YES,7000,1
5728,2014-02-28,10010,a,0,M5B1n1,1000,NO,7000,1
5729,2014-07-31,10010,d,0,M5A1n1,2000,YES,5000,10
5730,2014-07-31,10010,d,0,X2j1n1,3000,NO,5000,35
5731,2014-05-31,10010,c,0,J2j1n1,2000,YES,7000,38
5732,2014-04-30,10010,d,0,N2j1n1,45000,YES,7000,10
5733,2014-06-30,10010,a,0,B2j1n1,45000,YES,5000,3
5734,2014-06-30,10010,c,0,M2j1n1,3000,NO,7000,3
5735,2013-10-31,10010,a,0,J2j1n1,45000,NO,1500,38
5736,2014-01-31,10017,a,0,M2j1n1,2000,NO,7000,35
5737,2014-10-31,10010,b,0,R2j1n1,3000,NO,5000,3
5738,2014-11-30,10010,c,0,P2j1n1,3000,NO,1500,3
5739,2014-05-31,10010,c,0,X2j1n1,45000,YES,1500,10
5740,2013-10-31,10010,a,0,B2j1n1,1000,NO,1500,1
5741,2014-04-30,10010,c,0,P2j1n1,2000,YES,1500,10
5742,2014-01-31,10010,b,0,S2j1n1,3000,YES,1500,35
5743,2014-08-31,10010,c,0,X2j1n1,2000,NO,5000,35
5744,2014-08-31,10010,a,0,L2j1n1,3000,NO,7000,38
5745,2014-04-30,10010,b,0,R2j1n1,45000,NO,7000,1
5746,2013-10-31,10010,c,40,B2j1n1,1000,NO,5000,1
5747,2014-07-31,10010,c,0,J2j1n1,45000,YES,7000,1
5748,2014-11-30,10010,a,0,Y2j1n1,45000,NO,1500,5
5749,2014-12-31,10010,d,0,X2j1n1,2000,YES,7000,10
5750,2014-09-30,10010,b,0,K2j1n1,2000,NO,1500,10
5751,2014-03-31,10010,e,0,R2j1n1,1000,YES,7000,5
5752,2014-06-30,10010,b,0,P2j1n1,45000,YES,7000,5
5753,2014-12-31,10010,a,0,E2j1n1,1000,NO,1500,3
5754,2014-02-28,10010,c,0,A2j1n1,3000,NO,1500,10
5755,2014-11-30,10010,c,0,V2j1n1,3000,YES,7000,35
5756,2014-03-31,10010,e,0,L2j1n1,3000,NO,1500,10
5757,2013-10-31,10010,a,0,M2j1n1,45000,NO,1500,35
5758,2013-10-31,10010,e,0,J2j1n1,2000,YES,7000,1
5759,2014-02-28,10010,d,0,N2j1n1,2000,NO,7000,38
5760,2014-08-31,10010,c,40,C2j1n1,2000,NO,7000,38
5761,2013-10-31,10010,a,0,S2j1n1,3000,NO,7000,5
5762,2013-08-31,10010,e,0,V2j1n1,2000,YES,7000,35
5763,2014-02-28,10010,c,0,N2j1n1,45000,NO,7000,1
5764,2014-03-31,10017,b,0,R2j1n1,2000,NO,5000,1
5765,2014-04-30,10010,c,0,Y2j1n1,45000,NO,1500,10
5766,2014-03-31,10010,b,0,M2j1n1,45000,NO,5000,5
5767,2014-11-30,10010,c,0,X2j1n1,1000,NO,1500,3
5768,2013-10-31,10010,a,0,E2j1n1,2000,YES,1500,38
5769,2014-12-31,10010,c,0,R2j1n1,2000,YES,1500,1
5770,2014-08-31,10010,c,0,R2j1n1,45000,YES,5000,10
5771,2014-05-31,10010,c,0,L2j1n1,2000,NO,5000,3
5772,2014-08-31,10010,c,0,M5A1n1,1000,YES,5000,38
5773,2013-09-30,10017,e,0,B2j1n1,2000,NO,5000,10
5774,2013-08-31,10010,c,0,J2j1n1,3000,YES,1500,3
5775,2014-04-30,10010,b,0,X2j1n1,3000,YES,5000,35
5776,2014-04-30,10010,c,0,M5B1n1,2000,NO,1500,38
5777,2014-04-30,10017,c,0,N2j1n1,1000,NO,5000,5
5778,2014-06-30,10010,c,0,Y2j1n1,3000,YES,7000,1
5779,2013-09-30,10017,a,0,E2j1n1,2000,YES,5000,3
5780,2014-02-28,10010,c,0,M5A1n1,45000,YES,7000,1
5781,2014-10-31,10010,e,0,R2j1n1,45000,YES,1500,5
5782,2013-09-30,10017,b,0,K2j1n1,3000,YES,5000,1
5783,2014-01-31,10010,a,0,Y2j1n1,1000,YES,7000,1
5784,2014-03-31,10010,c,0,A2j1n1,2000,NO,5000,1
5785,2014-06-30,10010,b,0,E2j1n1,2000,YES,5000,38
5786,2014-10-31,10010,a,0,B2j1n1,1000,NO,1500,5
5787,2014-07-31,10010,a,0,G2j1n1,3000,YES,7000,38
5788,2014-03-31,10010,e,0,X2j1n1,3000,YES,5000,3
5789,2014-12-31,10010,e,0,L2j1n1,3000,YES,1500,5
5790,2014-12-31,10010,c,0,M5A1n1,3000,YES,7000,5
5791,2014-10-31,10010,c,0,V2j1n1,45000,NO,5000,38
5792,2014-07-31,10010,c,0,L2j1n1,45000,YES,5000,35
5793,2014-06-30,10010,b,0,E2j1n1,3000,NO,1500,5
5794,2014-06-30,10010,e,0,S2j1n1,2000,NO,5000,38
5795,2014-04-30,10010,b,0,P2j1n1,1000,YES,5000,5
5796,2013-09-30,10010,c,0,C2j1n1,3000,NO,5000,10
5797,2014-12-31,10010,a,0,S2j1n1,2000,YES,7000,38
5798,2013-09-30,10010,c,0,E2j1n1,45000,YES,5000,38
5799,2014-06-30,10010,b,0,G2j1n1,2000,NO,7000,35
5800,2013-10-31,10010,d,0,Y2j1n1,2000,NO,1500,5
5801,2014-08-31,10017,c,0,X2j1n1,3000,YES,7000,38
5802,2014-10-31,10010,c,0,T2j1n1,3000,YES,1500,3
5803,2014-04-30,10010,b,0,B2j1n1,2000,YES,5000,38
5804,2013-08-31,10010,c,0,B2j1n1,2000,YES,1500,35
5805,2013-08-31,10010,c,0,N2j1n1,1000,YES,5000,5
5806,2013-09-30,10010,c,0,X2j1n1,45000,YES,1500,10
5807,2013-10-31,10010,c,0,B2j1n1,3000,YES,1500,1
5808,2014-12-31,10010,c,0,B2j1n1,45000,NO,5000,1
5809,2014-03-31,10010,a,0,P2j1n1,2000,YES,1500,38
5810,2014-09-30,10010,b,0,H2j1n1,2000,YES,5000,35
5811,2014-06-30,10010,e,0,M5A1n1,2000,YES,1500,35
5812,2014-03-31,10010,e,0,R2j1n1,2000,NO,1500,3
5813,2013-08-31,10010,a,0,H2j1n1,1000,YES,5000,5
5814,2014-01-31,10010,e,0,T2j1n1,2000,NO,7000,5
5815,2014-12-31,10010,c,0,K2j1n1,45000,YES,5000,35
5816,2014-01-31,10010,e,0,L2j1n1,45000,YES,1500,3
5817,2014-08-31,10010,c,0,J2j1n1,2000,NO,5000,38
5818,2014-04-30,10010,d,0,P2j1n1,45000,YES,7000,3
5819,2014-07-31,10010,c,0,P2j1n1,3000,NO,7000,5
5820,2014-03-31,10010,c,0,T2j1n1,45000,YES,7000,1
5821,2013-09-30,10010,c,0,M2j1n1,3000,YES,1500,10
5822,2013-09-30,10010,e,0,J2j1n1,1000,NO,7000,3
5823,2014-03-31,10010,d,0,J2j1n1,2000,NO,5000,5
5824,2014-12-31,10010,a,0,M5B1n1,45000,NO,7000,35
5825,2014-10-31,10010,b,0,M2j1n1,3000,NO,1500,38
5826,2014-02-28,10010,c,0,X2j1n1,45000,NO,7000,3
5827,2014-04-30,10010,c,0,P2j1n1,3000,YES,5000,1
5828,2014-11-30,10010,d,0,Y2j1n1,45000,NO,5000,35
5829,2013-10-31,10010,a,0,S2j1n1,2000,YES,1500,5
5830,2014-05-31,10010,a,0,A2j1n1,3000,YES,5000,3
5831,2014-12-31,10010,b,0,M2j1n1,3000,NO,1500,1
5832,2014-05-31,10010,c,0,R2j1n1,2000,NO,1500,3
5833,2014-08-31,10010,b,0,Y2j1n1,3000,NO,1500,5
5834,2014-03-31,10010,c,0,T2j1n1,3000,NO,7000,5
5835,2014-02-28,10010,c,0,N2j1n1,2000,NO,5000,1
5836,2014-05-31,10010,c,0,T2j1n1,2000,YES,7000,35
5837,2014-12-31,10010,a,0,E2j1n1,3000,NO,5000,5
5838,2014-05-31,10010,c,0,M5B1n1,2000,NO,7000,38
5839,2014-07-31,10010,e,0,H2j1n1,1000,YES,5000,38
5840,2014-03-31,10010,d,0,J2j1n1,45000,YES,1500,10
5841,2014-06-30,10010,d,0,N2j1n1,2000,NO,7000,1
5842,2014-11-30,10010,b,0,S2j1n1,1000,NO,1500,35
5843,2014-11-30,10017,a,0,C2j1n1,2000,YES,1500,1
5844,2014-07-31,10010,a,0,E2j1n1,2000,YES,7000,5
5845,2014-09-30,10010,d,0,X2j1n1,3000,NO,7000,3
5846,2013-09-30,10010,a,0,J2j1n1,3000,YES,7000,35
5847,2014-12-31,10010,b,0,J2j1n1,45000,NO,1500,10
5848,2014-12-31,10010,c,0,M5B1n1,3000,YES,7000,10
5849,2014-09-30,10010,d,0,N2j1n1,45000,YES,5000,3
5850,2014-10-31,10010,b,0,M2j1n1,3000,YES,1500,3
5851,2014-09-30,10010,a,0,M5B1n1,3000,YES,5000,5
5852,2014-11-30,10010,c,0,J2j1n1,2000,YES,5000,3
5853,2014-02-28,10010,c,0,H2j1n1,45000,YES,5000,10
5854,2014-07-31,10010,c,0,M5A1n1,2000,YES,1500,38
5855,2013-08-31,10010,e,0,H2j1n1,2000,NO,1500,1
5856,2013-09-30,10010,e,0,A2j1n1,3000,YES,5000,35
5857,2014-08-31,10017,b,0,B2j1n1,45000,YES,5000,1
5858,2013-10-31,10010,c,0,J2j1n1,2000,NO,7000,1
5859,2014-08-31,10010,e,0,N2j1n1,2000,NO,7000,3
5860,2014-05-31,10010,c,0,Y2j1n1,3000,YES,5000,1
5861,2014-11-30,10010,d,0,G2j1n1,1000,YES,5000,35
5862,2014-01-31,10010,d,0,B2j1n1,45000,NO,7000,5
5863,2014-03-31,10010,c,0,S2j1n1,1000,YES,7000,38
5864,2014-08-31,10010,a,0,K2j1n1,3000,NO,1500,38
5865,2014-06-30,10010,d,0,J2j1n1,45000,NO,5000,5
5866,2014-10-31,10010,a,0,A2j1n1,3000,YES,5000,1
5867,2014-05-31,10010,a,0,L2j1n1,2000,YES,5000,1
5868,2014-09-30,10010,b,0,R2j1n1,45000,YES,7000,5
5869,2014-09-30,10017,a,0,E2j1n1,1000,NO,7000,10
5870,2014-09-30,10010,c,0,P2j1n1,2000,YES,5000,1
5871,2014-12-31,10010,d,0,Y2j1n1,1000,YES,7000,1
5872,2014-11-30,10010,c,0,M5A1n1,45000,YES,1500,5
5873,2014-05-31,10010,c,0,X2j1n1,45000,YES,5000,3
5874,2013-09-30,10010,a,0,P2j1n1,3000,NO,1500,35
5875,2014-12-31,10010,b,0,L2j1n1,2000,NO,1500,35
5876,2014-08-31,10010,d,0,L2j1n1,1000,NO,1500,3
5877,2014-08-31,10010,b,0,J2j1n1,1000,YES,7000,5
5878,2014-05-31,10010,e,0,X2j1n1,3000,YES,5000,38
5879,2014-06-30,10010,c,0,L2j1n1,2000,YES,7000,3
5880,2013-10-31,10010,b,0,J2j1n1,45000,YES,1500,35
5881,2014-06-30,10010,c,0,V2j1n1,2000,YES,1500,3
5882,2014-02-28,10010,e,0,C2j1n1,2000,NO,5000,3
5883,2013-10-31,10010,c,0,X2j1n1,3000,YES,7000,35
5884,2014-11-30,10010,c,0,X2j1n1,45000,NO,7000,5
5885,2014-07-31,10010,c,0,H2j1n1,3000,YES,1500,35
5886,2014-09-30,10010,a,0,A2j1n1,45000,YES,5000,5
5887,2014-03-31,10010,c,0,K2j1n1,3000,NO,7000,3
5888,2014-01-31,10010,e,0,H2j1n1,45000,NO,1500,10
5889,2014-02-28,10010,d,0,M5B1n1,1000,NO,5000,35
5890,2013-10-31,10010,b,0,H2j1n1,3000,YES,1500,38
5891,2014-09-30,10017,b,0,M5A1n1,3000,NO,1500,35
5892,2014-02-28,10010,d,0,P2j1n1,1000,NO,1500,3
5893,2014-05-31,10010,c,0,A2j1n1,1000,YES,7000,5
5894,2014-09-30,10010,d,0,C2j1n1,45000,YES,5000,38
5895,2014-07-31,10010,c,0,V2j1n1,2000,NO,5000,5
5896,2014-06-30,10017,c,0,N2j1n1,3000,YES,1500,10
5897,2014-01-31,10010,b,0,L2j1n1,1000,NO,1500,5
5898,2014-04-30,10010,e,0,M5A1n1,2000,NO,5000,1
5899,2014-02-28,10017,c,0,L2j1n1,1000,YES,1500,5
5900,2014-04-30,10017,d,0,J2j1n1,3000,NO,1500,10
5901,2014-03-31,10010,c,0,M2j1n1,1000,NO,5000,38
5902,2013-09-30,10010,d,0,G2j1n1,2000,NO,5000,1
5903,2014-04-30,10010,a,0,X2j1n1,2000,NO,1500,1
5904,2014-05-31,10010,e,0,E2j1n1,3000,NO,1500,1
5905,2014-11-30,10010,d,0,M2j1n1,1000,NO,1500,38
5906,2014-11-30,10010,a,0,G2j1n1,3000,NO,7000,10
5907,2013-08-31,10010,a,0,S2j1n1,2000,YES,1500,3
5908,2013-08-31,10010,a,0,M5A1n1,3000,YES,7000,1
5909,2014-04-30,10010,c,0,P2j1n1,1000,NO,5000,35
5910,2013-10-31,10010,a,0,E2j1n1,3000,NO,1500,5
5911,2013-08-31,10010,a,0,N2j1n1,3000,NO,5000,5
5912,2014-01-31,10010,c,0,G2j1n1,2000,YES,1500,35
5913,2013-08-31,10017,a,0,R2j1n1,2000,YES,7000,35
5914,2013-08-31,10010,d,0,R2j1n1,2000,YES,1500,1
